quantile,value,type,location,target,forecast_date,target_end_date
0.6,1,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.65,1,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.7,2,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.75,2,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.8,2,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.85,3,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.9,3,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.95,4,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.975,5,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.99,6,quantile,78,3 wk ahead inc death,2020-08-10,2020-08-29
0.01,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.025,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.05,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.1,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.15,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.2,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.25,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.3,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.35,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.4,0,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.45,1,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.5,1,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
,1,point,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.55,1,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.6,1,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.65,1,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.7,2,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.75,2,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.8,2,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.85,3,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.9,3,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.95,5,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.975,6,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.99,7,quantile,78,4 wk ahead inc death,2020-08-10,2020-09-05
0.01,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.025,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.05,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.1,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.15,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.2,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.25,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.3,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.35,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.4,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.45,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.5,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
,0,point,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.55,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.6,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.65,0,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.7,1,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.75,1,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.8,1,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.85,1,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.9,1,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.95,2,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.975,2,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.99,3,quantile,50,1 wk ahead inc death,2020-08-10,2020-08-15
0.01,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.025,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.05,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.1,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.15,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.2,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.25,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.3,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.35,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.4,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.45,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.5,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
,0,point,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.55,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.6,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.65,0,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.7,1,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.75,1,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.8,1,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.85,1,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.9,1,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.95,2,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.975,2,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.99,3,quantile,50,2 wk ahead inc death,2020-08-10,2020-08-22
0.01,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.025,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.05,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.1,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.15,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.2,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.25,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.3,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.35,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.4,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.45,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.5,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
,0,point,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.55,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.6,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.65,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.7,0,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.75,1,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.8,1,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.85,1,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.9,1,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.95,2,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.975,2,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.99,3,quantile,50,3 wk ahead inc death,2020-08-10,2020-08-29
0.01,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.025,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.05,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.1,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.15,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.2,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.25,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.3,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.35,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.4,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.45,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.5,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
,0,point,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.55,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.6,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.65,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.7,0,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.75,1,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.8,1,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.85,1,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.9,1,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.95,2,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.975,2,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.99,3,quantile,50,4 wk ahead inc death,2020-08-10,2020-09-05
0.01,41,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.025,44,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.05,47,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.1,55,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.15,59,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.2,63,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.25,66,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.3,69,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.35,72,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.4,76,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.45,78,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.5,81,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
,81,point,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.55,84,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.6,87,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.65,90,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.7,94,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.75,99,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.8,102,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.85,109,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.9,115,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.95,129,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.975,139,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.99,150,quantile,53,1 wk ahead inc death,2020-08-10,2020-08-15
0.01,30,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.025,36,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.05,40,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.1,44,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.15,48,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.2,52,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.25,54,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.3,57,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.35,60,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.4,63,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.45,65,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.5,69,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
,69,point,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.55,72,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.6,75,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.65,79,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.7,84,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.75,88,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.8,94,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.85,99,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.9,109,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.95,124,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.975,135,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.99,142,quantile,53,2 wk ahead inc death,2020-08-10,2020-08-22
0.01,17,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.025,22,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.05,26,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.1,32,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.15,36,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.2,40,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.25,43,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.3,45,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.35,49,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.4,52,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.45,55,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.5,58,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
,58,point,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.55,62,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.6,66,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.65,71,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.7,74,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.75,79,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.8,85,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.85,93,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.9,104,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.95,119,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.975,132,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.99,146,quantile,53,3 wk ahead inc death,2020-08-10,2020-08-29
0.01,10,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.025,13,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.05,17,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.1,21,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.15,24,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.2,28,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.25,31,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.3,34,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.35,37,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.4,40,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.45,43,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.5,46,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
,46,point,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.55,49,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.6,53,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.65,58,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.7,64,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.75,69,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.8,75,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.85,83,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.9,93,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.95,114,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.975,130,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.99,142,quantile,53,4 wk ahead inc death,2020-08-10,2020-09-05
0.01,23,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.025,26,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.05,29,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.1,32,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.15,36,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.2,38,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.25,40,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.3,42,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.35,44,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.4,45,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.45,47,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.5,48,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
,48,point,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.55,50,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.6,52,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.65,55,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.7,57,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.75,59,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.8,62,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.85,66,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.9,71,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.95,77,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.975,85,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.99,101,quantile,55,1 wk ahead inc death,2020-08-10,2020-08-15
0.01,16,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.025,20,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.05,23,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.1,27,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.15,30,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.2,33,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.25,35,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.3,37,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.35,39,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.4,41,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.45,43,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.5,45,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
,45,point,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.55,47,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.6,49,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.65,52,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.7,55,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.75,57,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.8,60,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.85,64,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.9,68,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.95,76,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.975,84,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.99,93,quantile,55,2 wk ahead inc death,2020-08-10,2020-08-22
0.01,12,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.025,15,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.05,18,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.1,22,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.15,25,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.2,27,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.25,30,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.3,33,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.35,34,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.4,36,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.45,39,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.5,41,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
,41,point,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.55,43,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.6,46,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.65,48,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.7,51,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.75,55,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.8,59,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.85,65,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.9,70,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.95,79,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.975,92,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.99,105,quantile,55,3 wk ahead inc death,2020-08-10,2020-08-29
0.01,7,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.025,10,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.05,13,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.1,16,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.15,19,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.2,21,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.25,24,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.3,27,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.35,29,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.4,31,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.45,34,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.5,36,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
,36,point,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.55,38,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.6,40,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.65,44,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.7,47,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.75,51,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.8,56,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.85,62,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.9,69,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.95,81,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.975,94,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.99,106,quantile,55,4 wk ahead inc death,2020-08-10,2020-09-05
0.01,5,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.025,7,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.05,8,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.1,11,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.15,13,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.2,14,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.25,15,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.3,16,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.35,18,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.4,19,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.45,20,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.5,21,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
,21,point,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.55,22,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.6,24,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.65,25,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.7,27,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.75,29,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.8,31,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.85,34,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.9,38,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.95,44,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.975,48,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.99,51,quantile,54,1 wk ahead inc death,2020-08-10,2020-08-15
0.01,4,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.025,6,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.05,8,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.1,11,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.15,13,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.2,15,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.25,17,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.3,18,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.35,20,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.4,22,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.45,24,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.5,25,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
,25,point,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.55,28,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.6,31,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.65,34,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.7,37,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.75,41,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.8,46,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.85,50,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.9,58,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.95,71,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.975,79,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.99,94,quantile,54,2 wk ahead inc death,2020-08-10,2020-08-22
0.01,3,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.025,5,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.05,7,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.1,9,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.15,12,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.2,15,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.25,18,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.3,21,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
0.35,23,quantile,54,3 wk ahead inc death,2020-08-10,2020-08-29
