forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.5,6532.449422481
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.55,6773.01398188
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.6,7029.14723489
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.65,7299.6814
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.7,7610.51772664
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.75,7974.39896208
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.8,8399.3687398
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.85,8943.27575391
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.9,9621.62496755
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.95,10781.20373166
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.975,11845.82971695
2020-07-27,4 wk ahead inc death,2020-08-22,US,quantile,0.99,12834.95796347
2020-07-27,4 wk ahead inc death,2020-08-22,US,point,,7263.26267904
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.01,164306.997849
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.025,165032.519384
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.05,165879.27546
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.1,166986.078311
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.15,167884.846272
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.2,168700.44148
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.25,169434.297516
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.3,170135.527598
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.35,170883.989614
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.4,171652.511551
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.45,172396.397999
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.5,173173.371836
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.55,174010.182748
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.6,174887.820582
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.65,175798.459175
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.7,176893.607831
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.75,178186.734385
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.8,179583.319684
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.85,181341.517794
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.9,183594.578009
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.95,187256.3723
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.975,190372.215416
2020-07-27,4 wk ahead cum death,2020-08-22,US,quantile,0.99,193722.125594
2020-07-27,4 wk ahead cum death,2020-08-22,US,point,,175346.152474
